,index,target
13626,2958,0.5340085817527876
5207,666,0.10596473257390483
3683,6041,0.10596473257390483
14357,5646,0.3850727766960257
268,13425,0.11769196131853177
163,17763,0.10596473257390483
2761,16536,0.4530907034148619
10703,13177,0.1329373586865468
9100,5315,0.1259010214397706
13775,4692,0.10596473257390483
9666,17401,0.10596473257390483
11410,10315,0.10596473257390483
14318,15390,0.31940029572611495
3367,5339,0.28890950099008494
13082,13286,0.09892839532712867
12741,293,0.10596473257390483
2736,12644,0.4530907034148619
2194,11796,0.4530907034148619
783,707,0.19978256253092033
7248,1461,0.09892839532712867
8280,16537,0.10596473257390483
6820,16458,0.18219171941397994
14057,18252,0.0836829979591138
4121,3807,0.4530907034148619
3210,16926,0.11769196131853177
774,2938,0.6067173999694746
514,11995,0.10596473257390483
12089,14236,0.28539133236669684
2578,11908,0.11769196131853177
4944,7294,0.10596473257390483
3073,14829,0.2912549467390103
9496,12939,0.10127384107605407
13907,16296,0.2912549467390103
7544,5498,0.10596473257390483
8876,15990,0.2044734540287711
8338,8706,0.2537278147562041
5923,19001,0.2830458866177714
13293,2971,0.09892839532712867
1385,2577,0.4530907034148619
551,3926,0.4530907034148619
3171,14693,0.4530907034148619
5659,14431,0.11769196131853177
11552,4235,0.24200058601157715
8448,13031,0.10010111820159136
3967,9917,0.1118283469462183
14060,12978,0.10596473257390483
1969,14238,0.10596473257390483
958,9618,0.5304904131293996
8765,6927,0.4530907034148619
3114,16973,0.10596473257390483
3548,3632,0.10596473257390483
4852,16895,0.10596473257390483
13716,513,0.4530907034148619
5919,12445,0.10010111820159136
10526,4627,0.10596473257390483
9809,7150,0.10596473257390483
12004,8697,0.1329373586865468
11445,16135,0.1329373586865468
6417,15257,0.10596473257390483
11613,6838,0.13176463581208409
3395,18543,0.18219171941397994
11131,3171,0.4530907034148619
1222,18227,0.5398721961251011
11481,15711,0.10596473257390483
1977,13038,0.4530907034148619
957,15921,0.4038363426874289
3366,615,0.1329373586865468
8277,15500,0.10596473257390483
13202,2257,0.10596473257390483
5076,10012,0.3850727766960257
14225,10122,0.10596473257390483
4859,4392,0.4530907034148619
3688,3467,0.4530907034148619
12468,14997,0.4530907034148619
754,2429,0.10596473257390483
5626,19077,0.09892839532712867
593,11111,0.4038363426874289
3636,1850,0.1329373586865468
4878,13458,0.10596473257390483
7898,9199,0.5304904131293996
9275,2073,0.10596473257390483
4402,13464,0.10596473257390483
1843,14181,0.532835858878325
11343,9191,0.4530907034148619
13783,9533,0.07195576921448685
11896,13719,0.10596473257390483
6666,12677,0.4530907034148619
2713,13865,0.19626439390753225
2270,16985,0.10596473257390483
13173,15888,0.11769196131853177
11823,2125,0.1329373586865468
1353,18196,0.1481827560545618
6948,14867,0.3850727766960257
12542,6589,0.3663092107046227
12197,12021,0.10010111820159136
11056,5352,0.30063672973471184
5253,6861,0.10596473257390483
9859,18638,0.10596473257390483
9775,851,0.10596473257390483
3467,14476,0.3850727766960257
11882,16664,0.10596473257390483
2649,16574,0.24434603176050254
6903,5232,0.10596473257390483
2804,11570,0.10596473257390483
719,2875,0.3663092107046227
8086,13004,0.10127384107605407
3927,5632,0.10596473257390483
13646,12528,0.10596473257390483
12444,11678,0.1329373586865468
4931,2346,0.4530907034148619
2501,12387,0.4530907034148619
4828,1391,0.4530907034148619
1936,16978,0.5398721961251011
12146,14525,0.4530907034148619
8788,7371,0.24434603176050254
3851,15851,0.09892839532712867
3559,3943,0.24200058601157715
3355,6054,0.5398721961251011
12937,9899,0.4530907034148619
605,8820,0.1329373586865468
8019,1046,0.1259010214397706
4786,10048,0.09892839532712867
1686,8198,0.10596473257390483
10281,17382,0.0836829979591138
2294,15375,0.10596473257390483
4311,6656,0.09892839532712867
11197,1079,0.10596473257390483
856,9441,0.10596473257390483
7508,11076,0.4530907034148619
8036,11251,0.4530907034148619
134,13417,0.5340085817527876
11847,15219,0.10596473257390483
532,15176,0.3768637165747868
12254,14295,0.10596473257390483
9110,15720,0.2537278147562041
3247,11136,0.11769196131853177
12159,1049,0.09892839532712867
7708,8786,0.11769196131853177
8733,13984,0.5058632327656831
3872,17365,0.2701459349986818
2900,13525,0.1329373586865468
2156,18795,0.4530907034148619
7048,12844,0.07195576921448685
3333,12427,0.5058632327656831
5031,1172,0.14466458743117372
11359,2734,0.4530907034148619
3474,3461,0.13762825018439756
1388,6882,0.10596473257390483
4467,14927,0.1352828044354722
1401,17824,0.10596473257390483
13513,18841,0.11769196131853177
5888,6782,0.0836829979591138
13766,15291,0.10010111820159136
6377,13996,0.09892839532712867
11830,10834,0.14466458743117372
14298,6182,0.3768637165747868
14236,13084,0.10596473257390483
5721,12554,0.4530907034148619
2918,10653,0.11417379269514369
4803,173,0.11769196131853177
14153,15081,0.10596473257390483
106,5590,0.1329373586865468
7654,9495,0.10596473257390483
52,1004,0.4530907034148619
7127,11343,0.10596473257390483
9579,3759,0.10596473257390483
13117,14305,0.4530907034148619
7009,13193,0.10596473257390483
4605,3194,0.4530907034148619
1892,12296,0.4530907034148619
8902,6430,0.11769196131853177
13351,11755,0.14114641880778564
11601,8352,0.3663092107046227
2592,7120,0.10596473257390483
3459,6104,0.4530907034148619
7072,18698,0.5398721961251011
6174,16128,0.2760095493709953
10619,18379,0.14466458743117372
2633,1102,0.11769196131853177
3110,9186,0.1329373586865468
8200,536,0.4530907034148619
7894,2764,0.10596473257390483
8493,6251,0.09892839532712867
8442,9779,0.1329373586865468
4119,11399,0.4530907034148619
6892,9908,0.10596473257390483
5121,12150,0.3663092107046227
583,4912,0.4530907034148619
11931,5515,0.4530907034148619
1300,18365,0.10596473257390483
7438,17076,0.10596473257390483
8310,8041,0.15521909330133798
5105,7101,0.21502795989893522
8002,10470,0.10127384107605407
2742,2187,0.10596473257390483
12049,6483,0.27483682649653274
6504,14480,0.10596473257390483
13896,15835,0.5058632327656831
14066,18926,0.1259010214397706
1611,4355,0.13762825018439756
13033,18404,0.2701459349986818
12394,2666,0.3663092107046227
4087,10228,0.4530907034148619
13,11149,0.42611807730221996
12752,4974,0.18219171941397994
6912,18734,0.09892839532712867
11924,18920,0.11417379269514369
7887,15839,0.1329373586865468
11401,15762,0.3182275728516521
9032,3553,0.18219171941397994
3013,4107,0.4530907034148619
13232,16850,0.5398721961251011
4501,5109,0.10010111820159136
3815,11830,0.10596473257390483
8473,18805,0.5340085817527876
7167,8257,0.09892839532712867
8554,18215,0.21150979127554725
4674,8535,0.10127384107605407
5930,2519,0.10596473257390483
3704,16870,0.24200058601157715
9826,13620,0.10127384107605407
6838,6860,0.10596473257390483
1663,1354,0.10596473257390483
5578,4034,0.19040077953521878
843,17096,0.10596473257390483
7762,4808,0.28539133236669684
8101,2759,0.0836829979591138
10112,10131,0.18219171941397994
9781,4144,0.24200058601157715
5044,15333,0.30063672973471184
10689,12356,0.10596473257390483
7502,4879,0.4530907034148619
13863,14306,0.1329373586865468
1281,11553,0.11769196131853177
10996,16335,0.11769196131853177
11518,7766,0.2760095493709953
13882,6274,0.19626439390753225
13400,10092,0.10596473257390483
8512,5191,0.11769196131853177
7481,5805,0.4530907034148619
12707,3730,0.13411008156100962
6011,15321,0.09892839532712867
7323,1795,0.4530907034148619
580,5060,0.10596473257390483
6317,8511,0.10596473257390483
4126,14408,0.11769196131853177
6582,15021,0.14466458743117372
3706,18439,0.15521909330133798
11594,2373,0.11769196131853177
12314,7623,0.5398721961251011
2795,8712,0.1481827560545618
5907,7743,0.10596473257390483
785,1482,0.10596473257390483
3098,17754,0.1259010214397706
4189,17969,0.09892839532712867
5541,13904,0.10596473257390483
6741,3254,0.11769196131853177
7873,9143,0.10596473257390483
13144,11975,0.09892839532712867
11348,1116,0.5398721961251011
13309,7373,0.5058632327656831
2046,167,0.10596473257390483
12453,13020,0.1352828044354722
3381,16353,0.1329373586865468
3269,3665,0.5398721961251011
7160,4318,0.10596473257390483
7036,1443,0.3663092107046227
13795,6267,0.09892839532712867
11704,18610,0.10596473257390483
9378,8129,0.4530907034148619
11095,8898,0.14466458743117372
6674,3581,0.14114641880778564
983,14198,0.10596473257390483
4637,12407,0.14114641880778564
7768,3859,0.09892839532712867
901,1312,0.21502795989893522
11115,4732,0.4530907034148619
4825,18321,0.10596473257390483
529,9178,0.10596473257390483
4796,12118,0.09892839532712867
12985,7632,0.4530907034148619
1266,10955,0.10596473257390483
13056,13705,0.10596473257390483
1842,3584,0.11769196131853177
10622,2496,0.10596473257390483
1405,8244,0.25138236900727884
152,5616,0.4530907034148619
651,7471,0.10596473257390483
8355,8425,0.28656405524115963
9023,5960,0.1329373586865468
5485,5725,0.14114641880778564
8216,5434,0.3768637165747868
12167,11335,0.28539133236669684
1092,11304,0.10596473257390483
1609,11524,0.10127384107605407
7977,6105,0.28890950099008494
13098,623,0.2912549467390103
6779,12193,0.11769196131853177
7729,6351,0.10596473257390483
6492,1501,0.10596473257390483
11695,1790,0.19040077953521878
14172,11021,0.1329373586865468
12023,9870,0.0836829979591138
3790,12567,0.10596473257390483
7594,9070,0.10596473257390483
5891,14235,0.10596473257390483
8848,12037,0.11769196131853177
4645,9016,0.10596473257390483
2133,5988,0.4530907034148619
9915,11053,0.07195576921448685
13167,639,0.2912549467390103
6716,8766,0.10596473257390483
4114,1911,0.13762825018439756
2382,13838,0.10596473257390483
2202,5735,0.0836829979591138
7294,13806,0.5246267987570862
8451,15289,0.4530907034148619
14024,18780,0.09892839532712867
3107,6198,0.1352828044354722
11636,733,0.4530907034148619
12472,14943,0.0836829979591138
7303,5427,0.2044734540287711
5142,10264,0.14466458743117372
6416,4655,0.19040077953521878
12530,12076,0.10596473257390483
7803,16229,0.21150979127554725
13059,5181,0.24434603176050254
10055,2669,0.10596473257390483
12403,9313,0.09892839532712867
9030,12379,0.11769196131853177
8744,2665,0.1329373586865468
13438,17747,0.4530907034148619
9607,4154,0.1329373586865468
4060,8541,0.1481827560545618
9503,7652,0.30063672973471184
7507,17088,0.4530907034148619
11649,44,0.4530907034148619
8545,5507,0.10596473257390483
3230,7916,0.10596473257390483
10763,1159,0.18219171941397994
2716,8565,0.10010111820159136
12456,17562,0.11769196131853177
9105,16174,0.27483682649653274
6005,5918,0.10596473257390483
3609,17114,0.0836829979591138
7642,8489,0.4530907034148619
14006,18313,0.37451827082586153
13596,3531,0.10596473257390483
3765,16044,0.3663092107046227
9463,7090,0.3850727766960257
13809,13247,0.24200058601157715
13821,9794,0.11417379269514369
12010,19141,0.1305919129376214
13353,6671,0.13411008156100962
9139,2845,0.10596473257390483
1429,6747,0.4530907034148619
7123,17216,0.31353668135380147
14093,7164,0.14466458743117372
10350,14380,0.11769196131853177
10920,3402,0.09892839532712867
13641,16484,0.10596473257390483
13332,2900,0.10127384107605407
2061,7398,0.30063672973471184
9511,16185,0.19626439390753225
10771,8575,0.09892839532712867
9484,558,0.10596473257390483
1552,10026,0.10596473257390483
2963,7123,0.10596473257390483
854,5676,0.10596473257390483
3318,14680,0.0836829979591138
8301,1880,0.18219171941397994
8951,8828,0.11417379269514369
4804,5572,0.4530907034148619
3973,3232,0.5058632327656831
1395,12365,0.3663092107046227
8974,18068,0.10596473257390483
10069,11514,0.09892839532712867
3191,155,0.4530907034148619
4696,12689,0.4530907034148619
6707,13853,0.1481827560545618
3144,18592,0.11769196131853177
8455,9250,0.09892839532712867
4993,2947,0.10596473257390483
7401,8109,0.3663092107046227
3713,10320,0.10596473257390483
2146,599,0.10596473257390483
2329,10243,0.2044734540287711
4246,6091,0.11769196131853177
7317,3312,0.10596473257390483
7097,12555,0.10596473257390483
13930,16146,0.14114641880778564
11853,15978,0.4530907034148619
285,172,0.3663092107046227
13996,13082,0.10596473257390483
1079,12486,0.4038363426874289
11431,13065,0.10596473257390483
6606,5631,0.1329373586865468
7038,1514,0.09892839532712867
11949,18685,0.10596473257390483
5885,8997,0.31470940422826416
6794,4774,0.10596473257390483
6541,14121,0.4530907034148619
12749,18769,0.10596473257390483
889,3396,0.18101899653951722
2405,7158,0.15521909330133798
6212,9826,0.10596473257390483
4070,18766,0.10596473257390483
11429,18480,0.0836829979591138
11648,8138,0.11769196131853177
8233,2601,0.4530907034148619
4477,4916,0.10596473257390483
9633,17086,0.1305919129376214
12025,5971,0.5058632327656831
8991,18211,0.13762825018439756
7390,17461,0.2912549467390103
10073,9708,0.0836829979591138
1568,4496,0.0836829979591138
1275,4032,0.24200058601157715
5602,12137,0.09892839532712867
13257,7272,0.10596473257390483
9589,16033,0.10596473257390483
12607,1115,0.09892839532712867
13265,15385,0.10596473257390483
483,8598,0.11769196131853177
4450,7745,0.18219171941397994
11852,17636,0.5304904131293996
5539,4247,0.4530907034148619
5575,13077,0.31940029572611495
14308,4227,0.10596473257390483
9273,2619,0.4530907034148619
1813,14586,0.4530907034148619
10388,6176,0.4530907034148619
13234,6406,0.5773993281079073
2602,3675,0.4530907034148619
1011,16555,0.6594899293202959
13827,1605,0.10596473257390483
1548,3330,0.07195576921448685
14094,12937,0.10596473257390483
3128,1402,0.2044734540287711
3702,5772,0.24434603176050254
13047,18395,0.17046449066935299
8640,18923,0.10596473257390483
8657,6678,0.19040077953521878
7659,1171,0.4530907034148619
9172,13366,0.10596473257390483
8138,13188,0.4038363426874289
2803,643,0.24434603176050254
8040,6906,0.09892839532712867
1460,2739,0.13762825018439756
6764,3475,0.3170548499771896
7220,1546,0.18219171941397994
1104,2277,0.2912549467390103
12597,15606,0.24200058601157715
5186,11541,0.4530907034148619
9739,7368,0.10596473257390483
2818,2717,0.1259010214397706
13899,5199,0.10596473257390483
1328,6021,0.4530907034148619
3735,12638,0.10479200969944213
4713,16180,0.14466458743117372
3302,6218,0.4530907034148619
11411,70,0.4038363426874289
2584,16398,0.1305919129376214
13741,797,0.10596473257390483
4690,12233,0.4530907034148619
5669,11652,0.09892839532712867
13413,4469,0.10596473257390483
685,4557,0.42611807730221996
3213,17446,0.10596473257390483
14347,15453,0.09892839532712867
720,3644,0.11769196131853177
12772,10270,0.10596473257390483
3065,17958,0.10596473257390483
4531,7265,0.09892839532712867
13221,13460,0.322918464349503
14335,13070,0.1481827560545618
9235,1841,0.09892839532712867
3571,15890,0.11769196131853177
2767,18739,0.10596473257390483
10743,15058,0.566844822237743
5755,3191,0.4530907034148619
3376,3537,0.1481827560545618
3953,9311,0.10596473257390483
1052,1789,0.4530907034148619
10247,18865,0.10596473257390483
6075,2308,0.09892839532712867
12301,12200,0.13411008156100962
8905,390,0.2044734540287711
13381,13588,0.4530907034148619
7225,16349,0.1481827560545618
12865,592,0.10596473257390483
1308,2008,0.1329373586865468
5893,7449,0.1329373586865468
7418,3961,0.10127384107605407
13953,8979,0.10596473257390483
4315,4005,0.10596473257390483
1193,13243,0.14466458743117372
4883,2830,0.10596473257390483
5033,12977,0.1118283469462183
135,15517,0.1305919129376214
8882,19002,0.10596473257390483
218,4334,0.10596473257390483
4222,10314,0.24434603176050254
13133,11627,0.10244656395051675
4536,18740,0.10596473257390483
2220,13102,0.4530907034148619
4914,16772,0.3663092107046227
8456,8397,0.21502795989893522
7188,7505,0.4530907034148619
6519,119,0.10596473257390483
5675,174,0.15521909330133798
13573,15540,0.11769196131853177
12706,11004,0.10127384107605407
14259,12761,0.3850727766960257
7473,12073,0.10596473257390483
14268,429,0.4530907034148619
1895,18394,0.3850727766960257
3772,4705,0.0836829979591138
3015,8775,0.1118283469462183
125,12324,0.11769196131853177
4411,13254,0.10596473257390483
4229,7764,0.4530907034148619
1697,14334,0.11417379269514369
6408,12917,0.15521909330133798
12448,14329,0.1352828044354722
13860,12950,0.09892839532712867
9311,5092,0.10010111820159136
13974,7062,0.3850727766960257
1926,16869,0.10596473257390483
1853,3663,0.5304904131293996
277,13591,0.4530907034148619
2605,17485,0.4038363426874289
13199,14269,0.10596473257390483
9559,13715,0.21502795989893522
2549,17822,0.1118283469462183
7142,14154,0.10596473257390483
557,3716,0.14466458743117372
6926,16918,0.1259010214397706
6789,7912,0.11769196131853177
13631,2121,0.3663092107046227
5091,918,0.18101899653951722
11625,15032,0.2912549467390103
2867,18320,0.4530907034148619
13803,4587,0.4530907034148619
8097,14705,0.09892839532712867
13010,9019,0.10127384107605407
805,10740,0.1352828044354722
5819,7752,0.3768637165747868
12150,14039,0.3170548499771896
1558,1043,0.10596473257390483
10894,9524,0.10127384107605407
13866,2177,0.07195576921448685
5638,4039,0.10596473257390483
4268,12562,0.09892839532712867
1167,15536,0.10596473257390483
7801,18617,0.10596473257390483
4216,14950,0.5398721961251011
5323,6790,0.31940029572611495
7868,17629,0.10596473257390483
4239,18034,0.28539133236669684
3032,16429,0.10596473257390483
4515,12149,0.11769196131853177
137,15844,0.4530907034148619
13435,5635,0.10244656395051675
11281,7724,0.6594899293202959
13552,13903,0.1692917677948903
10181,3414,0.18219171941397994
11210,6081,0.10596473257390483
11888,9626,0.10596473257390483
536,5968,0.1329373586865468
767,6749,0.10596473257390483
1866,18725,0.28539133236669684
3679,17130,0.10596473257390483
3881,2253,0.10010111820159136
8973,18866,0.15521909330133798
1946,3207,0.2044734540287711
7986,6047,0.19040077953521878
3726,14583,0.566844822237743
10621,15354,0.10596473257390483
5633,3506,0.18219171941397994
8490,14792,0.4530907034148619
13283,12752,0.11769196131853177
2933,3580,0.10596473257390483
12879,6638,0.28539133236669684
12846,2418,0.4530907034148619
11471,722,0.3768637165747868
9246,10672,0.4530907034148619
4677,18403,0.10596473257390483
1562,11384,0.4530907034148619
1330,15339,0.15521909330133798
1112,18030,0.1118283469462183
14288,11002,0.10596473257390483
2983,13400,0.14114641880778564
10044,9004,0.10596473257390483
11274,4596,0.30063672973471184
5584,15529,0.4530907034148619
4983,12926,0.10596473257390483
6891,16400,0.11769196131853177
4595,4435,0.1329373586865468
4617,15027,0.31940029572611495
8565,12537,0.1329373586865468
7299,8837,0.24434603176050254
9955,788,0.10596473257390483
10590,19105,0.10596473257390483
3898,12703,0.10596473257390483
2688,7176,0.28890950099008494
11214,16884,0.11769196131853177
8874,9923,0.27483682649653274
10363,17050,0.10596473257390483
3665,1614,0.1329373586865468
14136,15095,0.10596473257390483
11380,4563,0.18219171941397994
1132,11491,0.4530907034148619
4711,10433,0.14466458743117372
12562,15223,0.3663092107046227
12106,5588,0.10127384107605407
9302,16423,0.4530907034148619
3959,7296,0.10596473257390483
12397,12268,0.11417379269514369
11321,11438,0.5340085817527876
8289,10135,0.322918464349503
3207,7716,0.4530907034148619
589,5064,0.2044734540287711
8357,8441,0.10010111820159136
8257,842,0.10596473257390483
6224,16763,0.11769196131853177
9327,18722,0.10010111820159136
2938,9662,0.10596473257390483
8855,18678,0.3170548499771896
10734,1941,0.11769196131853177
13137,7165,0.11417379269514369
5617,3583,0.0836829979591138
10294,8426,0.10596473257390483
4820,15825,0.10596473257390483
4253,9456,0.30063672973471184
12096,5131,0.10596473257390483
6555,5302,0.09892839532712867
1702,16890,0.10596473257390483
869,3772,0.10596473257390483
12439,14323,0.4530907034148619
1335,4444,0.14466458743117372
1126,8852,0.09892839532712867
10337,10108,0.10596473257390483
3810,15534,0.10596473257390483
1494,13832,0.11769196131853177
10428,16911,0.09892839532712867
1751,14362,0.09892839532712867
486,14729,0.10596473257390483
12525,18547,0.10596473257390483
3802,12114,0.532835858878325
7234,17593,0.11769196131853177
10653,3135,0.10596473257390483
1345,18744,0.13762825018439756
11019,1440,0.1305919129376214
10315,15557,0.11769196131853177
6120,2680,0.24434603176050254
76,398,0.5398721961251011
8334,12128,0.1118283469462183
3942,4585,0.18219171941397994
13464,4218,0.0836829979591138
7377,3226,0.3850727766960257
4620,4998,0.10596473257390483
8609,8277,0.10127384107605407
2520,1096,0.11769196131853177
11965,16277,0.1481827560545618
7911,8892,0.10596473257390483
1541,18232,0.0836829979591138
2266,6247,0.4530907034148619
6098,10543,0.14466458743117372
5867,9218,0.10596473257390483
3551,2367,0.10596473257390483
730,19031,0.4530907034148619
5007,7106,0.4530907034148619
13842,1468,0.11769196131853177
8066,238,0.10596473257390483
8578,12511,0.31940029572611495
8555,9419,0.11769196131853177
10579,5160,0.27483682649653274
6281,18260,0.11769196131853177
5423,6890,0.4530907034148619
4510,12851,0.11769196131853177
7958,12635,0.4530907034148619
13602,6536,0.09892839532712867
5278,14773,0.26897321212421926
1261,13895,0.1305919129376214
5123,10500,0.11769196131853177
10888,18882,0.4530907034148619
3392,11450,0.10596473257390483
7992,18911,0.4530907034148619
2840,15659,0.10596473257390483
1581,11427,0.09892839532712867
14115,437,0.10596473257390483
13712,11649,0.10596473257390483
7785,6801,0.24200058601157715
1086,11482,0.21502795989893522
1803,5628,0.37451827082586153
8664,10533,0.10596473257390483
8220,12794,0.13762825018439756
5679,3025,0.31940029572611495
11908,13369,0.5304904131293996
12728,3176,0.10596473257390483
2292,11035,0.10596473257390483
10569,16372,0.10596473257390483
5129,14375,0.24434603176050254
1279,5210,0.10596473257390483
3365,17890,0.1352828044354722
10560,1099,0.18219171941397994
12784,14802,0.18219171941397994
8073,17450,0.09892839532712867
14340,12900,0.4530907034148619
11952,696,0.11769196131853177
11173,13690,0.0836829979591138
703,7943,0.4530907034148619
4707,14395,0.10596473257390483
10217,476,0.4530907034148619
497,3476,0.0836829979591138
3922,4613,0.13762825018439756
4601,11050,0.4038363426874289
4824,13919,0.31119123560487605
2392,605,0.4530907034148619
8038,9769,0.10244656395051675
3570,10942,0.10127384107605407
5090,4707,0.10596473257390483
6522,12753,0.10596473257390483
2907,6546,0.2912549467390103
6709,8445,0.3170548499771896
8694,19055,0.3663092107046227
192,3468,0.10596473257390483
735,8369,0.18219171941397994
5366,5743,0.15521909330133798
9223,2168,0.4530907034148619
4419,7240,0.1329373586865468
5455,2558,0.28539133236669684
12199,12440,0.10596473257390483
2302,15528,0.11417379269514369
12538,4550,0.1329373586865468
5304,16771,0.11769196131853177
8972,10595,0.10596473257390483
13471,14803,0.532835858878325
5952,6242,0.18219171941397994
4542,15310,0.10596473257390483
2416,13544,0.5304904131293996
2991,18031,0.4038363426874289
5581,12558,0.10596473257390483
6568,4407,0.15521909330133798
4511,12144,0.10596473257390483
10278,3925,0.29008222386454763
2556,10287,0.4530907034148619
99,11964,0.1692917677948903
2319,1499,0.1329373586865468
4599,10359,0.10596473257390483
10825,1188,0.1329373586865468
8458,14364,0.14114641880778564
4463,4076,0.3663092107046227
618,13438,0.10596473257390483
8438,16572,0.4530907034148619
12161,5806,0.10596473257390483
3730,16852,0.18219171941397994
9409,16982,0.09892839532712867
11409,2316,0.19978256253092033
2062,11119,0.10596473257390483
12931,15940,0.30063672973471184
14011,2012,0.5398721961251011
5996,2595,0.4530907034148619
5503,16241,0.10596473257390483
442,12911,0.10596473257390483
4018,18371,0.28539133236669684
5201,10213,0.10010111820159136
3049,758,0.5398721961251011
9659,5115,0.10596473257390483
10230,5007,0.14114641880778564
3817,9478,0.13411008156100962
2358,2537,0.11769196131853177
8139,2491,0.09892839532712867
8941,13285,0.10596473257390483
11736,4428,0.4530907034148619
14358,7906,0.2044734540287711
1420,12017,0.10596473257390483
9736,1753,0.09892839532712867
4465,13150,0.10596473257390483
1917,2597,0.10596473257390483
549,16377,0.18219171941397994
1070,6620,0.11769196131853177
7092,15895,0.566844822237743
11801,18128,0.11769196131853177
5413,18120,0.10596473257390483
5112,2251,0.09892839532712867
10066,16958,0.10127384107605407
5550,4699,0.11769196131853177
9050,2616,0.10596473257390483
1289,8166,0.5398721961251011
3541,16680,0.10596473257390483
4606,15231,0.0836829979591138
8507,5613,0.10244656395051675
4710,9031,0.10010111820159136
6869,5899,0.4530907034148619
7760,10549,0.1481827560545618
984,15958,0.10127384107605407
12779,9648,0.1305919129376214
13124,13992,0.10596473257390483
13358,2641,0.10596473257390483
2139,17653,0.15521909330133798
6617,7412,0.11769196131853177
9506,11860,0.10596473257390483
2881,866,0.10596473257390483
9995,13183,0.13176463581208409
7380,13728,0.1329373586865468
13398,18474,0.31470940422826416
205,18285,0.5398721961251011
10482,17889,0.27483682649653274
8651,18814,0.10596473257390483
9611,18924,0.5304904131293996
9716,431,0.0836829979591138
3490,94,0.10596473257390483
1699,8377,0.3663092107046227
6701,1943,0.14114641880778564
4083,17699,0.11769196131853177
